,Ma_Tinh,Ten_Huyen,So_Diem_Chay,Nam
4605,86,Tam Bình,4,2012
4606,86,Bình Tân,2,2012
4607,86,Long Hồ,9,2012
4608,86,TX. Bình Minh,1,2012
4609,86,Vũng Liêm,1,2012
4610,86,Vĩnh Long,3,2012
4611,86,Mang Thít,4,2013
4612,86,Tam Bình,4,2013
4613,86,Bình Tân,2,2013
4614,86,Long Hồ,9,2013
4615,86,TX. Bình Minh,1,2013
4616,86,Vũng Liêm,1,2013
4617,86,Vĩnh Long,3,2013
4618,86,Mang Thít,4,2014
4619,86,Tam Bình,4,2014
4620,86,Bình Tân,2,2014
4621,86,Long Hồ,9,2014
4622,86,TX. Bình Minh,1,2014
4623,86,Vũng Liêm,1,2014
4624,86,Vĩnh Long,3,2014
4625,86,Mang Thít,4,2015
4626,86,Tam Bình,4,2015
4627,86,Bình Tân,2,2015
4628,86,Long Hồ,9,2015
4629,86,TX. Bình Minh,1,2015
4630,86,Vũng Liêm,1,2015
4631,86,Vĩnh Long,3,2015
4632,86,Mang Thít,4,2016
4633,86,Tam Bình,4,2016
4634,86,Bình Tân,2,2016
4635,86,Long Hồ,9,2016
4636,86,TX. Bình Minh,1,2016
4637,86,Vũng Liêm,1,2016
4638,86,Vĩnh Long,3,2016
4639,86,Mang Thít,4,2017
4640,86,Tam Bình,4,2017
4641,86,Bình Tân,2,2017
4642,86,Long Hồ,9,2017
4643,86,TX. Bình Minh,1,2017
4644,86,Vũng Liêm,1,2017
4645,86,Vĩnh Long,3,2017
4646,86,Mang Thít,3,2018
4647,86,Tam Bình,366,2018
4648,86,Bình Tân,19,2018
4649,86,Long Hồ,172,2018
4650,86,TX. Bình Minh,28,2018
4651,86,Vũng Liêm,19,2018
4652,86,Trà Ôn,17,2018
4653,86,Vĩnh Long,13,2018
4654,86,Mang Thít,56,2019
4655,86,Tam Bình,367,2019
4656,86,Bình Tân,136,2019
4657,86,Long Hồ,161,2019
4658,86,TX. Bình Minh,42,2019
4659,86,Vũng Liêm,91,2019
4660,86,Trà Ôn,108,2019
4661,86,Vĩnh Long,2,2019
4662,86,Mang Thít,2,2020
4663,86,Tam Bình,156,2020
4664,86,Bình Tân,42,2020
4665,86,Long Hồ,31,2020
4666,86,TX. Bình Minh,2,2020
4667,86,Trà Ôn,5,2020
4668,87,Tam Nông,2,2011
4669,87,Tam Nông,1,2012
4670,87,Tháp Mười,2,2012
4671,87,Cao Lãnh,1,2012
4672,87,Tam Nông,3,2013
4673,87,Tháp Mười,2,2013
4674,87,Tam Nông,6,2014
4675,87,Cao Lãnh,1,2014
4676,87,Tam Nông,6,2015
4677,87,Cao Lãnh,1,2015
4678,87,Tam Nông,5,2016
4679,87,Tháp Mười,6,2016
4680,87,Châu Thành,12,2017
4681,87,Thanh Bình,46,2017
4682,87,Tam Nông,86,2017
4683,87,Tân Hồng,31,2017
4684,87,Sa Đéc,4,2017
4685,87,Lấp Vò,27,2017
4686,87,Hồng Ngự,23,2017
4687,87,Cao Lãnh,9,2017
4688,87,Tháp Mười,99,2017
4689,87,Lai Vung,17,2017
4690,87,TX. Hồng Ngự,12,2017
4691,87,Cao Lãnh,76,2017
4692,87,Thanh Bình,964,2018
4693,87,Châu Thành,266,2018
4694,87,Tam Nông,1753,2018
4695,87,Tân Hồng,728,2018
4696,87,Sa Đéc,26,2018
4697,87,Lấp Vò,322,2018
4698,87,Hồng Ngự,537,2018
4699,87,Cao Lãnh,100,2018
4700,87,Tháp Mười,1404,2018
4701,87,Lai Vung,175,2018
4702,87,TX. Hồng Ngự,380,2018
4703,87,Cao Lãnh,1381,2018
4704,87,Thanh Bình,2244,2019
4705,87,Châu Thành,355,2019
4706,87,Tam Nông,3332,2019
4707,87,Tân Hồng,1373,2019
4708,87,Sa Đéc,52,2019
4709,87,Hồng Ngự,818,2019
4710,87,Lấp Vò,295,2019
4711,87,Cao Lãnh,124,2019
4712,87,Tháp Mười,1367,2019
4713,87,Lai Vung,249,2019
4714,87,TX. Hồng Ngự,683,2019
4715,87,Cao Lãnh,1359,2019
4716,87,Thanh Bình,292,2020
4717,87,Châu Thành,86,2020
4718,87,Tam Nông,427,2020
4719,87,Tân Hồng,511,2020
4720,87,Sa Đéc,2,2020
4721,87,Hồng Ngự,116,2020
4722,87,Lấp Vò,139,2020
4723,87,Cao Lãnh,16,2020
4724,87,Tháp Mười,535,2020
4725,87,Lai Vung,64,2020
4726,87,TX. Hồng Ngự,199,2020
4727,87,Cao Lãnh,528,2020
4728,89,Tri Tôn,6,2011
4729,89,Tri Tôn,1,2012
4730,89,Tịnh Biên,1,2013
4731,89,Tri Tôn,8,2013
4732,89,Tịnh Biên,1,2014
4733,89,Tri Tôn,8,2014
4734,89,Tịnh Biên,1,2015
4735,89,Tri Tôn,11,2015
4736,89,Tịnh Biên,2,2016
4737,89,Tri Tôn,16,2016
4738,89,Châu Đốc,1,2016
4739,89,Thoại Sơn,1,2016
4740,89,Châu Thành,136,2017
4741,89,Chợ Mới,62,2017
4742,89,Tịnh Biên,60,2017
4743,89,Tri Tôn,122,2017
4744,89,TX. Tân Châu,87,2017
4745,89,An Phú,53,2017
4746,89,Châu Phú,223,2017
4747,89,Long Xuyên,7,2017
4748,89,Châu Đốc,45,2017
4749,89,Phú Tân,168,2017
4750,89,Thoại Sơn,130,2017
4751,89,Châu Thành,1139,2018
4752,89,Chợ Mới,220,2018
4753,89,Tịnh Biên,532,2018
4754,89,TX. Tân Châu,566,2018
4755,89,Tri Tôn,1432,2018
4756,89,An Phú,759,2018
4757,89,Châu Phú,1519,2018
4758,89,Long Xuyên,158,2018
4759,89,Châu Đốc,198,2018
4760,89,Phú Tân,1277,2018
4761,89,Thoại Sơn,1288,2018
4762,89,Châu Thành,1958,2019
4763,89,Chợ Mới,365,2019
4764,89,Tịnh Biên,1375,2019
4765,89,TX. Tân Châu,431,2019
4766,89,Tri Tôn,2187,2019
4767,89,An Phú,865,2019
4768,89,Châu Phú,2703,2019
4769,89,Long Xuyên,392,2019
4770,89,Châu Đốc,424,2019
4771,89,Phú Tân,1564,2019
4772,89,Thoại Sơn,1480,2019
4773,89,Châu Thành,59,2020
4774,89,Tịnh Biên,240,2020
4775,89,Chợ Mới,24,2020
4776,89,TX. Tân Châu,24,2020
4777,89,Tri Tôn,499,2020
4778,89,An Phú,83,2020
4779,89,Châu Phú,163,2020
4780,89,Long Xuyên,89,2020
4781,89,Châu Đốc,50,2020
4782,89,Phú Tân,89,2020
4783,89,Thoại Sơn,56,2020
4784,91,Hòn Đất,13,2011
4785,91,Giang Thành,5,2012
4786,91,Hòn Đất,30,2012
4787,91,Phú Quốc,1,2013
4788,91,Giang Thành,5,2013
4789,91,Hòn Đất,7,2013
4790,91,Phú Quốc,2,2014
4791,91,Giang Thành,1,2014
4792,91,Hòn Đất,11,2014
4793,91,Giồng Riềng,1,2014
4794,91,Phú Quốc,4,2015
4795,91,Giang Thành,9,2015
4796,91,Hòn Đất,56,2015
4797,91,U Minh Thượng,1,2015
4798,91,An Minh,1,2015
4799,91,Phú Quốc,5,2016
4800,91,Giang Thành,20,2016
4801,91,Kiên Lương,1,2016
4802,91,Hòn Đất,14,2016
4803,91,Giồng Riềng,5,2016
4804,91,Vĩnh Thuận,14,2017
4805,91,Phú Quốc,66,2017
4806,91,Rạch Giá,20,2017
4807,91,TX. Hà Tiên,9,2017
4808,91,Giang Thành,83,2017
4809,91,Châu Thành,12,2017
4810,91,Kiên Lương,101,2017
4811,91,Gò Quao,16,2017
4812,91,Tân Hiệp,95,2017
4813,91,Hòn Đất,131,2017
4814,91,U Minh Thượng,16,2017
4815,91,An Minh,16,2017
4816,91,Kiên Hải,1,2017
4817,91,Giồng Riềng,28,2017
4818,91,An Biên,14,2017
4819,91,Vĩnh Thuận,58,2018
4820,91,Phú Quốc,171,2018
4821,91,TX. Hà Tiên,36,2018
4822,91,Rạch Giá,285,2018
4823,91,Giang Thành,898,2018
4824,91,Châu Thành,491,2018
4825,91,Kiên Lương,888,2018
4826,91,Gò Quao,501,2018
4827,91,Tân Hiệp,2167,2018
4828,91,Hòn Đất,2991,2018
4829,91,An Minh,53,2018
4830,91,U Minh Thượng,179,2018
4831,91,Kiên Hải,1,2018
4832,91,Giồng Riềng,2934,2018
4833,91,An Biên,58,2018
4834,91,Vĩnh Thuận,95,2019
4835,91,Phú Quốc,259,2019
4836,91,Rạch Giá,350,2019
4837,91,TX. Hà Tiên,31,2019
4838,91,Giang Thành,1557,2019
4839,91,Châu Thành,594,2019
4840,91,Kiên Lương,1430,2019
4841,91,Gò Quao,625,2019
4842,91,Tân Hiệp,3880,2019
4843,91,Hòn Đất,4891,2019
4844,91,An Minh,101,2019
4845,91,U Minh Thượng,219,2019
4846,91,Giồng Riềng,3814,2019
4847,91,An Biên,135,2019
4848,91,Vĩnh Thuận,24,2020
4849,91,Phú Quốc,21,2020
4850,91,TX. Hà Tiên,7,2020
4851,91,Rạch Giá,10,2020
4852,91,Giang Thành,241,2020
4853,91,Châu Thành,40,2020
4854,91,Kiên Lương,149,2020
4855,91,Gò Quao,49,2020
4856,91,Tân Hiệp,351,2020
4857,91,Hòn Đất,283,2020
4858,91,U Minh Thượng,15,2020
4859,91,An Minh,1,2020
4860,91,Giồng Riềng,341,2020
4861,91,An Biên,121,2020
4862,92,Q. Ninh Kiều,1,2011
4863,92,Thới Lai,3,2011
4864,92,Q. Bình Thủy,10,2011
4865,92,Q. Thốt Nốt,5,2011
4866,92,Cờ Đỏ,5,2011
4867,92,Vĩnh Thạnh,13,2011
4868,92,Q. Ô Môn,6,2011
4869,92,Q. Cái Răng,2,2011
4870,92,Q. Ninh Kiều,1,2012
4871,92,Thới Lai,3,2012
4872,92,Q. Bình Thủy,10,2012
4873,92,Q. Thốt Nốt,5,2012
4874,92,Cờ Đỏ,5,2012
4875,92,Vĩnh Thạnh,13,2012
4876,92,Q. Ô Môn,6,2012
4877,92,Q. Cái Răng,2,2012
4878,92,Q. Ninh Kiều,1,2013
4879,92,Thới Lai,3,2013
4880,92,Q. Bình Thủy,10,2013
4881,92,Q. Thốt Nốt,5,2013
4882,92,Cờ Đỏ,5,2013
4883,92,Vĩnh Thạnh,13,2013
4884,92,Q. Ô Môn,6,2013
4885,92,Q. Cái Răng,2,2013
4886,92,Q. Ninh Kiều,1,2014
4887,92,Thới Lai,3,2014
4888,92,Q. Bình Thủy,10,2014
4889,92,Q. Thốt Nốt,5,2014
4890,92,Cờ Đỏ,5,2014
4891,92,Vĩnh Thạnh,13,2014
4892,92,Q. Ô Môn,6,2014
4893,92,Q. Cái Răng,2,2014
4894,92,Q. Ninh Kiều,1,2015
4895,92,Thới Lai,3,2015
4896,92,Q. Bình Thủy,10,2015
4897,92,Q. Thốt Nốt,5,2015
4898,92,Cờ Đỏ,5,2015
4899,92,Vĩnh Thạnh,13,2015
4900,92,Q. Ô Môn,6,2015
4901,92,Q. Cái Răng,2,2015
4902,92,Q. Ninh Kiều,1,2016
4903,92,Thới Lai,3,2016
4904,92,Q. Bình Thủy,10,2016
4905,92,Q. Thốt Nốt,5,2016
4906,92,Cờ Đỏ,5,2016
4907,92,Vĩnh Thạnh,13,2016
4908,92,Q. Ô Môn,6,2016
4909,92,Q. Cái Răng,2,2016
4910,92,Q. Ninh Kiều,1,2017
4911,92,Thới Lai,3,2017
4912,92,Q. Bình Thủy,10,2017
4913,92,Q. Thốt Nốt,5,2017
4914,92,Cờ Đỏ,5,2017
4915,92,Vĩnh Thạnh,13,2017
4916,92,Q. Ô Môn,6,2017
4917,92,Q. Cái Răng,2,2017
4918,92,Thới Lai,914,2018
4919,92,Q. Bình Thủy,65,2018
4920,92,Q. Thốt Nốt,292,2018
4921,92,Cờ Đỏ,1364,2018
4922,92,Vĩnh Thạnh,1648,2018
4923,92,Phong Điền,117,2018
4924,92,Q. Ô Môn,125,2018
4925,92,Q. Cái Răng,1,2018
4926,92,Q. Ninh Kiều,7,2019
4927,92,Thới Lai,1001,2019
4928,92,Q. Bình Thủy,14,2019
4929,92,Q. Thốt Nốt,127,2019
4930,92,Cờ Đỏ,1280,2019
4931,92,Vĩnh Thạnh,2876,2019
4932,92,Phong Điền,24,2019
4933,92,Q. Ô Môn,85,2019
4934,92,Thới Lai,395,2020
4935,92,Q. Bình Thủy,8,2020
4936,92,Q. Thốt Nốt,19,2020
4937,92,Cờ Đỏ,509,2020
4938,92,Vĩnh Thạnh,362,2020
4939,92,Phong Điền,8,2020
4940,92,Q. Ô Môn,32,2020
4941,92,Q. Cái Răng,1,2020
4942,93,Vị Thủy,1,2011
4943,93,Phụng Hiệp,2,2012
4944,93,Phụng Hiệp,2,2013
4945,93,Phụng Hiệp,2,2014
4946,93,Phụng Hiệp,1,2015
4947,93,Phụng Hiệp,1,2016
4948,93,Phụng Hiệp,20,2017
4949,93,Vị Thủy,12,2017
4950,93,Vị Thanh,10,2017
4951,93,Long Mỹ,6,2017
4952,93,TX. Long Mỹ,11,2017
4953,93,TX. Ngã Bảy,3,2017
4954,93,Châu Thành A,17,2017
4955,93,Châu Thành,4,2017
4956,93,Phụng Hiệp,422,2018
4957,93,Vị Thủy,789,2018
4958,93,Vị Thanh,131,2018
4959,93,Long Mỹ,546,2018
4960,93,TX. Long Mỹ,869,2018
4961,93,TX. Ngã Bảy,44,2018
4962,93,Châu Thành A,299,2018
4963,93,Châu Thành,31,2018
4964,93,Phụng Hiệp,523,2019
4965,93,Vị Thủy,1428,2019
4966,93,Vị Thanh,234,2019
4967,93,Long Mỹ,924,2019
4968,93,TX. Long Mỹ,883,2019
4969,93,TX. Ngã Bảy,30,2019
4970,93,Châu Thành A,281,2019
4971,93,Châu Thành,22,2019
4972,93,Phụng Hiệp,21,2020
4973,93,Vị Thủy,28,2020
4974,93,Vị Thanh,2,2020
4975,93,Long Mỹ,20,2020
4976,93,TX. Long Mỹ,20,2020
4977,93,TX. Ngã Bảy,5,2020
4978,93,Châu Thành A,25,2020
4979,94,Châu Thành,1,2011
4980,94,Châu Thành,1,2012
4981,94,Châu Thành,1,2013
4982,94,Châu Thành,1,2014
4983,94,Mỹ Tú,4,2015
4984,94,Mỹ Tú,4,2016
4985,94,TX. Ngã Năm,17,2017
4986,94,Cù Lao Dung,8,2017
4987,94,Trần Đề,12,2017
4988,94,Mỹ Tú,20,2017
4989,94,Sóc Trăng,5,2017
4990,94,Mỹ Xuyên,25,2017
4991,94,Thạnh Trị,6,2017
4992,94,Châu Thành,12,2017
4993,94,Kế Sách,9,2017
4994,94,TX. Vĩnh Châu,14,2017
4995,94,Long Phú,14,2017
4996,94,TX. Ngã Năm,696,2018
4997,94,Cù Lao Dung,70,2018
4998,94,Trần Đề,123,2018
4999,94,Mỹ Tú,368,2018
5000,94,Sóc Trăng,7,2018
5001,94,Mỹ Xuyên,37,2018
5002,94,Thạnh Trị,322,2018
5003,94,Châu Thành,151,2018
5004,94,Kế Sách,126,2018
5005,94,TX. Vĩnh Châu,42,2018
5006,94,Long Phú,203,2018
5007,94,TX. Ngã Năm,911,2019
5008,94,Cù Lao Dung,69,2019
5009,94,Trần Đề,324,2019
5010,94,Mỹ Tú,630,2019
5011,94,Sóc Trăng,39,2019
5012,94,Mỹ Xuyên,144,2019
5013,94,Thạnh Trị,439,2019
5014,94,Châu Thành,190,2019
5015,94,Kế Sách,188,2019
5016,94,TX. Vĩnh Châu,97,2019
5017,94,Long Phú,225,2019
5018,94,TX. Ngã Năm,45,2020
5019,94,Cù Lao Dung,7,2020
5020,94,Trần Đề,24,2020
5021,94,Mỹ Tú,14,2020
5022,94,Sóc Trăng,6,2020
5023,94,Mỹ Xuyên,5,2020
5024,94,Thạnh Trị,21,2020
5025,94,Châu Thành,7,2020
5026,94,Kế Sách,26,2020
5027,94,TX. Vĩnh Châu,3,2020
5028,94,Long Phú,37,2020
5029,95,Đông Hải,1,2011
5030,95,Đông Hải,1,2012
5031,95,Đông Hải,1,2013
5032,95,Đông Hải,1,2014
5033,95,Đông Hải,1,2015
5034,95,Đông Hải,1,2016
5035,95,Hồng Dân,26,2017
5036,95,Bạc Liêu,17,2017
5037,95,Phước Long,28,2017
5038,95,Vĩnh Lợi,8,2017
5039,95,Hòa Bình,8,2017
5040,95,Giá Rai,8,2017
5041,95,Đông Hải,21,2017
5042,95,Hồng Dân,192,2018
5043,95,Bạc Liêu,27,2018
5044,95,Phước Long,127,2018
5045,95,Vĩnh Lợi,496,2018
5046,95,Hòa Bình,128,2018
5047,95,Giá Rai,148,2018
5048,95,Đông Hải,14,2018
5049,95,Hồng Dân,289,2019
5050,95,Bạc Liêu,49,2019
5051,95,Phước Long,272,2019
5052,95,Vĩnh Lợi,580,2019
5053,95,Hòa Bình,119,2019
5054,95,Giá Rai,79,2019
5055,95,Đông Hải,72,2019
5056,95,Hồng Dân,20,2020
5057,95,Bạc Liêu,5,2020
5058,95,Phước Long,38,2020
5059,95,Vĩnh Lợi,36,2020
5060,95,Hòa Bình,18,2020
5061,95,Giá Rai,20,2020
5062,96,U Minh,4,2011
5063,96,U Minh,4,2012
5064,96,U Minh,14,2013
5065,96,U Minh,3,2014
5066,96,U Minh,27,2015
5067,96,U Minh,16,2016
5068,96,Trần Văn Thời,6,2016
5069,96,U Minh,52,2017
5070,96,Ngọc Hiển,12,2017
5071,96,Cà Mau,34,2017
5072,96,Cái Nước,11,2017
5073,96,Đầm Dơi,21,2017
5074,96,Năm Căn,6,2017
5075,96,Trần Văn Thời,26,2017
5076,96,Thới Bình,24,2017
5077,96,Phú Tân,9,2017
5078,96,U Minh,83,2018
5079,96,Ngọc Hiển,8,2018
5080,96,Cà Mau,92,2018
5081,96,Cái Nước,25,2018
5082,96,Đầm Dơi,30,2018
5083,96,Năm Căn,15,2018
5084,96,Trần Văn Thời,247,2018
5085,96,Thới Bình,73,2018
5086,96,Phú Tân,9,2018
5087,96,U Minh,166,2019
5088,96,Ngọc Hiển,49,2019
5089,96,Cà Mau,182,2019
5090,96,Cái Nước,40,2019
5091,96,Đầm Dơi,69,2019
5092,96,Năm Căn,46,2019
5093,96,Trần Văn Thời,699,2019
5094,96,Thới Bình,126,2019
5095,96,Phú Tân,35,2019
5096,96,Thới Bình,9,2020
5097,96,U Minh,34,2020
5098,96,Ngọc Hiển,13,2020
5099,96,Cà Mau,46,2020
5100,96,Cái Nước,2,2020
5101,96,Năm Căn,4,2020
5102,96,Trần Văn Thời,370,2020
